Unnamed: 0;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;ESCALA_MOEDA;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
37159;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.02.04;Taxa de Fiscalização de Serviços de Energia Elétrica - TFSEE;0.0;N
37162;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.02.05;Custo dos Serviços Prestados;-44496.0;N
37163;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.02.05;Custo dos Serviços Prestados;-24177.0;N
37166;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.02.06;Custo de Infraestrutura;-36657.0;N
37167;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.02.06;Custo de Infraestrutura;-16811.0;N
37170;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.02.07;Depreciação e Amortização;-33192.0;N
37171;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.02.07;Depreciação e Amortização;-18111.0;N
37174;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.03;Resultado Bruto;589834.0;S
37175;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.03;Resultado Bruto;277703.0;S
37178;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.04;Despesas/Receitas Operacionais;-28331.0;S
37179;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.04;Despesas/Receitas Operacionais;-16037.0;S
37182;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.04.01;Despesas com Vendas;0.0;S
37183;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.04.01;Despesas com Vendas;0.0;S
37186;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.04.02;Despesas Gerais e Administrativas;-52816.0;S
37187;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.04.02;Despesas Gerais e Administrativas;-29271.0;S
37190;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.04.02.01;Outras Despesas Gerais e Administrativas;-52816.0;N
37191;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.04.02.01;Outras Despesas Gerais e Administrativas;-29271.0;N
37194;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
37195;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
37198;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.04.04;Outras Receitas Operacionais;681.0;S
37199;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.04.04;Outras Receitas Operacionais;599.0;S
37202;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.04.05;Outras Despesas Operacionais;230.0;S
37203;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.04.05;Outras Despesas Operacionais;275.0;S
37206;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.04.06;Resultado de Equivalência Patrimonial;23574.0;S
37207;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.04.06;Resultado de Equivalência Patrimonial;12360.0;S
37210;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;561503.0;S
37211;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;261666.0;S
37214;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.06;Resultado Financeiro;-187472.0;S
37215;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.06;Resultado Financeiro;-100614.0;S
37218;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.06.01;Receitas Financeiras;34934.0;S
37219;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.06.01;Receitas Financeiras;18195.0;S
37222;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.06.02;Despesas Financeiras;-222406.0;S
37223;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.06.02;Despesas Financeiras;-118809.0;S
37226;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.07;Resultado Antes dos Tributos sobre o Lucro;374031.0;S
37227;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.07;Resultado Antes dos Tributos sobre o Lucro;161052.0;S
37230;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-70298.0;S
37231;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-35562.0;S
37234;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.08.01;Corrente;-63232.0;S
37235;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.08.01;Corrente;-27002.0;S
37238;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.08.02;Diferido;-7066.0;S
37239;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.08.02;Diferido;-8560.0;S
37242;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.09;Resultado Líquido das Operações Continuadas;303733.0;S
37243;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.09;Resultado Líquido das Operações Continuadas;125490.0;S
37246;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S
37247;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S
37250;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S
37251;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S
37254;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
37255;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
37258;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.11;Lucro/Prejuízo Consolidado do Período;303733.0;S
37259;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.11;Lucro/Prejuízo Consolidado do Período;125490.0;S
37262;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.11.01;Atribuído a Sócios da Empresa Controladora;117450.0;S
37263;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.11.01;Atribuído a Sócios da Empresa Controladora;41493.0;S
37266;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.11.02;Atribuído a Sócios Não Controladores;186283.0;S
37267;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.11.02;Atribuído a Sócios Não Controladores;83997.0;S
37270;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.99;Lucro por Ação - (Reais / Ação);0.0;N
37271;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.99;Lucro por Ação - (Reais / Ação);0.0;N
37274;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.99.01;Lucro Básico por Ação;0.0;N
37275;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.99.01;Lucro Básico por Ação;0.0;N
37278;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-06-30;3.99.02;Lucro Diluído por Ação;0.0;N
37279;2015-06-30;1;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-04-01;2015-06-30;3.99.02;Lucro Diluído por Ação;0.0;N
37282;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.01;Receita de Venda de Bens e/ou Serviços;1120913.0;S
37283;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.01;Receita de Venda de Bens e/ou Serviços;380175.0;S
37286;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-271122.0;S
37287;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-120218.0;S
37290;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.02.01;Energia Comprada para Revenda;-73527.0;N
37291;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.02.01;Energia Comprada para Revenda;-55680.0;N
37294;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.02.02;Encargos do Uso da Rede Elétrica - CUST;-19704.0;N
37295;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.02.02;Encargos do Uso da Rede Elétrica - CUST;-6654.0;N
37298;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.02.03;Compensação Financeira pela Utilização de Recursos Hídricos - CFURH;-9176.0;N
37299;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.02.03;Compensação Financeira pela Utilização de Recursos Hídricos - CFURH;-3514.0;N
37302;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.02.04;Taxa de Fiscalização de Serviços de Energia Elétrica - TFSEE;0.0;N
37303;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.02.04;Taxa de Fiscalização de Serviços de Energia Elétrica - TFSEE;0.0;N
37306;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.02.05;Custo dos Serviços Prestados;-73247.0;N
37307;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.02.05;Custo dos Serviços Prestados;-28751.0;N
37310;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.02.06;Custo de Infraestrutura;-44470.0;N
37311;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.02.06;Custo de Infraestrutura;-7813.0;N
37314;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.02.07;Depreciação e Amortização;-50998.0;N
37315;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.02.07;Depreciação e Amortização;-17806.0;N
37318;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.03;Resultado Bruto;849791.0;S
37319;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.03;Resultado Bruto;259957.0;S
37322;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.04;Despesas/Receitas Operacionais;-32703.0;S
37323;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.04;Despesas/Receitas Operacionais;-4372.0;S
37326;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.04.01;Despesas com Vendas;0.0;S
37327;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.04.01;Despesas com Vendas;0.0;S
37330;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.04.02;Despesas Gerais e Administrativas;-75503.0;S
37331;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.04.02;Despesas Gerais e Administrativas;-22687.0;S
37334;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.04.02.01;Outras Despesas Gerais e Administrativas;-75503.0;N
37335;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.04.02.01;Outras Despesas Gerais e Administrativas;-22687.0;N
37338;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
37339;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
37342;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.04.04;Outras Receitas Operacionais;6701.0;S
37343;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.04.04;Outras Receitas Operacionais;6020.0;S
37346;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.04.05;Outras Despesas Operacionais;-185.0;S
37347;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.04.05;Outras Despesas Operacionais;-415.0;S
37350;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.04.06;Resultado de Equivalência Patrimonial;36284.0;S
37351;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.04.06;Resultado de Equivalência Patrimonial;12710.0;S
37354;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;817088.0;S
37355;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;255585.0;S
37358;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.06;Resultado Financeiro;-303744.0;S
37359;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.06;Resultado Financeiro;-116272.0;S
37362;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.06.01;Receitas Financeiras;62526.0;S
37363;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.06.01;Receitas Financeiras;27592.0;S
37366;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.06.02;Despesas Financeiras;-366270.0;S
37367;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.06.02;Despesas Financeiras;-143864.0;S
37370;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.07;Resultado Antes dos Tributos sobre o Lucro;513344.0;S
37371;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.07;Resultado Antes dos Tributos sobre o Lucro;139313.0;S
37374;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-88241.0;S
37375;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-17943.0;S
37378;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.08.01;Corrente;-91207.0;S
37379;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.08.01;Corrente;-27975.0;S
37382;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.08.02;Diferido;2966.0;S
37383;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.08.02;Diferido;10032.0;S
37386;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.09;Resultado Líquido das Operações Continuadas;425103.0;S
37387;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.09;Resultado Líquido das Operações Continuadas;121370.0;S
37390;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S
37391;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S
37394;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S
37395;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S
37398;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
37399;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
37402;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.11;Lucro/Prejuízo Consolidado do Período;425103.0;S
37403;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.11;Lucro/Prejuízo Consolidado do Período;121370.0;S
37406;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.11.01;Atribuído a Sócios da Empresa Controladora;167127.0;S
37407;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.11.01;Atribuído a Sócios da Empresa Controladora;49677.0;S
37410;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.11.02;Atribuído a Sócios Não Controladores;257976.0;S
37411;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.11.02;Atribuído a Sócios Não Controladores;71693.0;S
37414;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.99;Lucro por Ação - (Reais / Ação);0.0;N
37415;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.99;Lucro por Ação - (Reais / Ação);0.0;N
37418;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.99.01;Lucro Básico por Ação;0.0;N
37419;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.99.01;Lucro Básico por Ação;0.0;N
37422;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-01-01;2015-09-30;3.99.02;Lucro Diluído por Ação;0.0;N
37423;2015-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2015-07-01;2015-09-30;3.99.02;Lucro Diluído por Ação;0.0;N
1;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.01;Receita de Venda de Bens e/ou Serviços;6761370.0;S
3;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-3444827.0;S
5;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.02.01;Energia comprada para revenda;-2169057.0;N
7;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.02.02;Encargos sobre o uso da rede elétrica;-405495.0;N
9;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.02.03;Combustível para produção de energia elétrica;-419118.0;N
11;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.02.04;Construção;-451157.0;N
13;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.03;Resultado Bruto;3316543.0;S
15;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04;Despesas/Receitas Operacionais;-5792211.0;S
17;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04.01;Despesas com Vendas;0.0;S
19;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04.02;Despesas Gerais e Administrativas;-5974299.0;S
21;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04.02.01;Pessoal, Material e Serviço;-1987959.0;N
23;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04.02.06;Remuneração de ressarcimento;-97467.0;N
25;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04.02.07;Depreciação e amortização-Imobilizado e Intangível;-378298.0;N
27;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04.02.08;Amortização;-56460.0;N
29;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04.02.09;Provisões operacionais;-3013022.0;N
31;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04.02.10;Plano de readequação do quadro de pessoal;0.0;N
33;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04.02.11;Doações e contribuições;-69695.0;N
35;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04.02.13;Outras;-371398.0;N
37;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
39;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04.04;Outras Receitas Operacionais;0.0;S
41;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04.05;Outras Despesas Operacionais;0.0;S
43;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.04.06;Resultado de Equivalência Patrimonial;182088.0;S
45;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;-2475668.0;S
47;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.06;Resultado Financeiro;-1345164.0;S
49;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.06.01;Receitas Financeiras;3869783.0;S
51;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.06.02;Despesas Financeiras;-5214947.0;S
53;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-3820832.0;S
55;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-73581.0;S
57;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.08.01;Corrente;-226172.0;S
59;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.08.02;Diferido;152591.0;S
61;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.09;Resultado Líquido das Operações Continuadas;-3894413.0;S
63;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S
65;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S
67;2016-03-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-03-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
